shipment_id,origin,destination,carrier,transport_mode,shipment_date,planned_eta,planned_transit_days,days_in_transit,shipment_status,package_weight_kg,num_stops,customs_clearance_flag,weather_condition,weather_severity_score,traffic_congestion_level,port_congestion_score,disruption_type,disruption_impact_score,carrier_reliability_score,historical_delay_rate,route_risk_score,delay_probability,is_delayed,actual_delay_hours
SHP104558,Los Angeles,London,Maersk,Rail,2023-11-04,2023-11-12,8,13,At Port,4315.97,4,0,Rain,2.05,2,2,Traffic Jam,3.83,0.858,0.151,0.14,0.7369,1,9.4
SHP104559,Los Angeles,Tokyo,UPS,Air,2023-06-19,2023-06-22,3,8,Customs Hold,3593.22,1,0,Rain,1.83,4,5,Traffic Jam,3.84,0.902,0.191,0.25,0.9206,1,43.7
SHP104560,Hamburg,London,DB Schenker,Road,2024-03-28,2024-04-02,5,0,Out for Delivery,1233.26,1,0,Rain,2.19,7,2,Equipment Failure,5.53,0.889,0.399,0.1,0.7398,1,14.7
SHP104561,Shanghai,Sydney,UPS,Sea,2024-09-02,2024-09-30,28,3,At Port,2646.35,3,0,Clear,0.0,5,6,Port Strike,8.54,0.888,0.34,0.27,0.8522,1,62.5
SHP104562,Shanghai,Sydney,Maersk,Road,2023-12-30,2024-01-08,9,4,In Transit,2588.97,5,0,Clear,0.0,7,4,Traffic Jam,4.3,0.837,0.249,0.15,0.7605,1,64.2
SHP104563,Los Angeles,New York,XPO Logistics,Air,2023-11-06,2023-11-11,5,1,In Transit,2285.91,4,0,Blizzard,9.15,4,1,None,0.08,0.823,0.107,0.28,0.798,1,30.7
SHP104564,Los Angeles,New York,Maersk,Sea,2023-06-20,2023-07-18,28,32,Delayed,507.42,2,0,Fog,4.3,3,7,Port Strike,8.97,0.851,0.259,0.43,1.0,1,28.9
SHP104565,Mumbai,London,DB Schenker,Road,2023-11-22,2023-11-29,7,9,Delayed,1572.01,1,0,Rain,1.58,7,5,Natural Disaster,10.14,0.878,0.042,0.12,0.8462,1,37.2
SHP104566,Hamburg,Singapore,UPS,Sea,2024-09-01,2024-09-25,24,3,Customs Hold,3547.83,5,1,Storm,8.33,5,3,None,0.19,0.87,0.361,0.24,0.8516,1,49.6
SHP104567,Shanghai,London,DHL,Air,2024-01-13,2024-01-15,2,6,Out for Delivery,2670.11,5,0,Fog,4.49,2,3,Equipment Failure,5.9,0.91,0.225,0.18,0.9826,1,15.4
SHP104568,Dubai,London,DHL,Road,2023-05-20,2023-05-24,4,9,At Port,3424.94,5,1,Snow,5.84,9,6,Traffic Jam,4.05,0.868,0.027,0.37,1.0,1,93.4
SHP104569,Hamburg,Tokyo,DB Schenker,Sea,2024-10-22,2024-11-22,31,32,Out for Delivery,632.19,2,1,Snow,6.25,5,8,Traffic Jam,3.83,0.865,0.154,0.11,0.7826,1,60.9
SHP104570,Hamburg,London,Maersk,Rail,2024-11-03,2024-11-12,9,0,Out for Delivery,4671.69,3,1,Blizzard,8.75,2,8,Equipment Failure,6.29,0.823,0.391,0.1,0.8884,1,84.6
SHP104571,Shanghai,New York,FedEx,Air,2024-07-10,2024-07-12,2,4,At Port,4696.24,1,0,Heavy Rain,5.23,4,8,Port Strike,8.78,0.963,0.11,0.35,1.0,1,91.4
SHP104572,Los Angeles,Sydney,DB Schenker,Road,2024-10-01,2024-10-05,4,6,Customs Hold,4195.13,4,0,Blizzard,8.81,6,6,Traffic Jam,4.02,0.885,0.108,0.36,1.0,1,80.2
SHP104573,Los Angeles,Singapore,DHL,Rail,2023-11-16,2023-11-26,10,3,In Transit,4887.23,4,0,Blizzard,9.33,4,10,Natural Disaster,10.12,0.917,0.353,0.23,1.0,1,33.4
SHP104574,Mumbai,Singapore,Maersk,Air,2024-08-13,2024-08-15,2,0,Out for Delivery,2330.85,1,1,Blizzard,8.58,3,3,Natural Disaster,9.71,0.867,0.293,0.32,1.0,1,78.0
SHP104575,Dubai,Tokyo,DB Schenker,Sea,2024-01-19,2024-02-07,19,11,In Transit,1693.75,5,0,Snow,5.6,5,8,Port Strike,8.91,0.843,0.217,0.33,1.0,1,60.1
SHP104576,Rotterdam,Singapore,FedEx,Rail,2023-05-17,2023-05-30,13,13,Delayed,4957.67,2,1,Blizzard,9.1,3,3,Equipment Failure,6.27,0.889,0.332,0.18,1.0,1,25.3
SHP104577,Shanghai,Chicago,Maersk,Road,2024-08-30,2024-09-05,6,11,Out for Delivery,3335.3,5,0,Fog,3.57,7,10,Natural Disaster,10.42,0.87,0.056,0.17,1.0,1,26.2
SHP104578,Hamburg,Tokyo,XPO Logistics,Sea,2024-06-18,2024-07-08,20,16,Customs Hold,4100.28,5,0,Storm,8.08,4,1,Equipment Failure,5.51,0.844,0.119,0.34,1.0,1,82.7
SHP104579,Los Angeles,Sydney,UPS,Road,2024-09-16,2024-09-22,6,9,At Port,512.23,5,0,Storm,8.39,6,9,Equipment Failure,6.33,0.914,0.303,0.35,1.0,1,76.2
SHP104580,Rotterdam,Singapore,UPS,Road,2023-09-28,2023-10-04,6,9,Customs Hold,283.63,4,0,Blizzard,8.56,6,3,Port Strike,9.07,0.922,0.116,0.17,1.0,1,39.0
SHP104581,Hamburg,Tokyo,FedEx,Rail,2024-04-09,2024-04-22,13,17,At Port,2268.86,2,0,Heavy Rain,5.0,2,1,Traffic Jam,3.92,0.945,0.086,0.25,0.676,1,12.8
SHP104582,Shanghai,Singapore,DB Schenker,Air,2023-02-21,2023-02-23,2,0,Out for Delivery,642.31,2,0,Storm,7.66,4,3,Equipment Failure,5.67,0.882,0.117,0.13,0.7433,1,29.1
SHP104583,Dubai,Chicago,DHL,Rail,2023-02-06,2023-02-16,10,1,At Port,2934.76,1,0,Clear,0.33,5,6,Natural Disaster,9.56,0.889,0.092,0.18,0.6804,1,57.5
SHP104584,Shanghai,New York,FedEx,Road,2024-11-03,2024-11-06,3,2,At Port,1082.4,1,1,Blizzard,9.07,9,3,Natural Disaster,9.71,0.952,0.08,0.35,1.0,1,75.2
SHP104585,Hamburg,London,DB Schenker,Road,2024-04-30,2024-05-10,10,11,In Transit,4527.86,2,0,Storm,8.03,7,4,None,0.0,0.869,0.26,0.1,0.844,1,79.8
SHP104586,Hamburg,Singapore,DB Schenker,Air,2024-03-22,2024-03-25,3,2,Customs Hold,3331.38,3,0,Snow,6.44,1,5,Natural Disaster,10.0,0.861,0.269,0.32,1.0,1,72.3
SHP104587,Los Angeles,Singapore,UPS,Sea,2023-11-10,2023-12-15,35,35,Customs Hold,1144.92,3,0,Storm,7.85,3,7,Natural Disaster,10.38,0.902,0.325,0.24,1.0,1,29.6
SHP104588,Shanghai,Chicago,DHL,Sea,2023-06-18,2023-07-06,18,23,In Transit,4371.34,4,0,Clear,0.0,5,2,Port Strike,9.16,0.898,0.369,0.37,1.0,1,70.8
SHP104589,Los Angeles,Chicago,Maersk,Road,2023-09-21,2023-09-24,3,6,At Port,1252.88,2,0,Snow,6.36,7,4,Port Strike,9.03,0.888,0.084,0.1,1.0,1,54.9
SHP104590,Mumbai,Tokyo,DB Schenker,Sea,2024-06-05,2024-07-01,26,29,Out for Delivery,2885.66,5,0,Fog,3.94,6,1,None,0.47,0.867,0.088,0.14,0.7197,1,12.0
SHP104591,Los Angeles,Sydney,FedEx,Sea,2023-04-02,2023-04-21,19,16,Out for Delivery,3305.93,4,1,Rain,2.36,6,6,Traffic Jam,4.06,0.896,0.334,0.15,0.8089,1,65.4
SHP104592,Rotterdam,Tokyo,XPO Logistics,Air,2023-01-16,2023-01-18,2,0,At Port,4807.71,2,0,Rain,2.01,3,4,Equipment Failure,5.8,0.829,0.254,0.44,0.8406,1,26.5
SHP104593,Dubai,Singapore,FedEx,Sea,2024-11-19,2024-12-16,27,15,In Transit,4236.3,5,0,Fog,4.46,5,1,None,0.0,0.937,0.191,0.15,0.6062,1,31.6
SHP104594,Shanghai,Chicago,FedEx,Rail,2023-06-10,2023-06-23,13,7,Customs Hold,2706.55,3,0,Clear,0.0,3,10,Port Strike,8.54,0.92,0.092,0.3,0.7763,1,50.7
SHP104595,Hamburg,Chicago,Maersk,Rail,2023-05-13,2023-05-25,12,17,Out for Delivery,4586.27,4,0,Clear,0.0,4,5,Natural Disaster,9.59,0.841,0.116,0.2,0.9311,1,22.1
SHP104596,Shanghai,New York,FedEx,Air,2024-06-25,2024-06-30,5,6,At Port,771.42,4,0,Rain,1.53,2,2,None,0.27,0.934,0.317,0.35,0.847,1,81.2
SHP104597,Rotterdam,London,Maersk,Rail,2024-08-07,2024-08-22,15,0,Customs Hold,1576.23,3,1,Fog,4.35,2,6,Port Strike,8.83,0.872,0.268,0.28,0.9799,1,79.7
SHP104598,Los Angeles,Sydney,DB Schenker,Air,2024-06-12,2024-06-14,2,4,Delayed,2368.5,4,0,Rain,2.35,4,6,Natural Disaster,9.64,0.894,0.078,0.23,0.9907,1,33.2
SHP104599,Shanghai,Tokyo,DHL,Rail,2024-06-22,2024-06-29,7,5,Delayed,3405.36,3,0,Storm,8.23,4,6,Traffic Jam,3.77,0.875,0.105,0.29,0.9114,1,47.9
SHP104600,Hamburg,Chicago,DHL,Road,2023-12-27,2023-12-31,4,7,Out for Delivery,4241.01,5,0,Rain,2.11,7,1,Natural Disaster,10.06,0.883,0.138,0.24,1.0,1,78.3
SHP104601,Dubai,New York,DHL,Rail,2024-11-15,2024-11-22,7,2,In Transit,3686.15,2,0,Heavy Rain,5.12,3,3,Natural Disaster,10.4,0.893,0.316,0.19,1.0,1,48.1
SHP104602,Mumbai,London,DB Schenker,Road,2023-06-02,2023-06-06,4,6,Out for Delivery,2757.67,5,0,Heavy Rain,5.12,9,5,Natural Disaster,10.07,0.85,0.344,0.15,1.0,1,13.3
SHP104603,Mumbai,Tokyo,XPO Logistics,Road,2023-05-07,2023-05-14,7,7,Delayed,4996.72,5,0,Rain,2.04,6,9,Port Strike,8.84,0.827,0.095,0.21,1.0,1,42.4
SHP104604,Shanghai,Singapore,DB Schenker,Road,2023-12-24,2023-12-28,4,8,In Transit,4854.99,4,1,Storm,8.1,6,4,Equipment Failure,5.91,0.853,0.236,0.26,1.0,1,71.8
SHP104605,Hamburg,London,XPO Logistics,Rail,2024-07-08,2024-07-18,10,4,In Transit,1326.51,4,0,Heavy Rain,4.82,4,8,Traffic Jam,3.52,0.833,0.274,0.1,0.7694,1,20.0
SHP104606,Mumbai,Chicago,FedEx,Road,2024-05-22,2024-05-25,3,5,Out for Delivery,3901.98,4,0,Fog,4.06,7,10,Equipment Failure,5.83,0.947,0.274,0.14,0.8789,1,49.9
SHP104607,Rotterdam,London,UPS,Sea,2024-03-05,2024-03-28,23,10,At Port,2347.69,5,0,Heavy Rain,4.69,5,3,Equipment Failure,6.14,0.889,0.308,0.24,0.8767,1,78.4
SHP104608,Mumbai,London,UPS,Sea,2023-12-23,2024-01-26,34,12,At Port,2335.04,1,0,Clear,0.0,3,2,Port Strike,9.14,0.913,0.271,0.36,0.8781,1,35.5
SHP104609,Los Angeles,London,DB Schenker,Sea,2023-05-05,2023-05-24,19,12,In Transit,34.85,3,0,Blizzard,9.12,5,6,Natural Disaster,10.38,0.859,0.205,0.26,1.0,1,52.3
SHP104610,Dubai,New York,DHL,Road,2024-07-09,2024-07-14,5,4,Out for Delivery,4098.26,4,0,Snow,6.28,9,7,None,0.14,0.886,0.16,0.39,1.0,1,49.5
SHP104611,Shanghai,Chicago,FedEx,Rail,2024-06-29,2024-07-10,11,11,In Transit,1003.47,2,0,Storm,7.52,4,2,None,0.0,0.905,0.029,0.41,0.8507,1,72.9
SHP104612,Shanghai,Sydney,XPO Logistics,Road,2023-03-16,2023-03-23,7,0,Out for Delivery,258.87,5,0,Blizzard,8.77,8,9,None,0.0,0.84,0.394,0.1,0.8785,1,78.6
SHP104613,Rotterdam,New York,XPO Logistics,Sea,2024-08-04,2024-08-26,22,26,Out for Delivery,3268.02,5,1,Clear,0.0,6,7,None,0.0,0.872,0.072,0.35,0.6509,1,31.5
SHP104614,Hamburg,New York,XPO Logistics,Rail,2024-10-09,2024-10-21,12,13,At Port,605.88,5,0,Blizzard,8.89,2,2,Port Strike,8.73,0.833,0.215,0.26,1.0,1,51.5
SHP104615,Mumbai,Chicago,DHL,Sea,2024-05-01,2024-05-25,24,7,Customs Hold,2231.7,3,0,Storm,7.69,3,1,Equipment Failure,6.06,0.895,0.217,0.27,0.9269,1,81.6
SHP104616,Mumbai,Singapore,UPS,Sea,2023-06-08,2023-07-07,29,19,At Port,3180.52,1,0,Snow,6.2,3,8,Equipment Failure,5.54,0.934,0.232,0.22,0.7538,1,64.3
SHP104617,Rotterdam,New York,XPO Logistics,Road,2023-09-18,2023-09-25,7,4,At Port,4519.57,1,0,Fog,3.84,7,10,Port Strike,9.03,0.804,0.322,0.13,1.0,1,25.3
SHP104618,Dubai,Chicago,XPO Logistics,Air,2024-09-22,2024-09-27,5,9,Customs Hold,2909.69,2,0,Clear,0.4,1,6,Equipment Failure,5.89,0.832,0.238,0.38,0.9825,1,25.1
SHP104619,Hamburg,Sydney,FedEx,Rail,2024-04-23,2024-05-06,13,15,Out for Delivery,2101.17,5,0,Fog,4.41,4,10,Port Strike,8.62,0.896,0.238,0.32,1.0,1,63.4
SHP104620,Shanghai,Chicago,FedEx,Road,2024-06-10,2024-06-19,9,12,At Port,3521.59,4,0,Storm,8.26,9,1,Natural Disaster,9.55,0.945,0.027,0.23,1.0,1,52.8
SHP104621,Rotterdam,Singapore,Maersk,Road,2024-10-11,2024-10-18,7,5,At Port,3314.25,4,0,Fog,4.01,7,9,Port Strike,8.59,0.883,0.338,0.3,1.0,1,70.5
SHP104622,Mumbai,Singapore,DHL,Air,2024-06-30,2024-07-02,2,4,Delayed,4927.29,5,1,Blizzard,8.61,2,4,Equipment Failure,6.45,0.897,0.203,0.37,1.0,1,92.0
SHP104623,Rotterdam,Chicago,FedEx,Air,2024-06-15,2024-06-17,2,7,Customs Hold,1917.17,4,0,Storm,7.85,1,7,None,0.18,0.904,0.142,0.2,0.9436,1,30.6
SHP104624,Hamburg,Sydney,DB Schenker,Air,2023-03-28,2023-03-30,2,1,Customs Hold,4474.93,4,0,Heavy Rain,4.73,2,2,Equipment Failure,5.66,0.869,0.145,0.3,0.8553,1,21.6
SHP104625,Los Angeles,Tokyo,FedEx,Road,2023-10-25,2023-10-29,4,5,At Port,2269.11,3,1,Fog,3.74,9,1,Natural Disaster,9.98,0.914,0.209,0.25,1.0,1,37.1
SHP104626,Dubai,London,FedEx,Road,2024-04-15,2024-04-18,3,4,Out for Delivery,942.95,2,1,Fog,3.56,6,9,Port Strike,9.19,0.899,0.12,0.37,1.0,1,58.6
SHP104627,Hamburg,New York,UPS,Sea,2023-11-02,2023-11-23,21,5,Delayed,1258.96,3,1,Clear,0.04,5,10,Natural Disaster,10.36,0.926,0.371,0.18,0.8724,1,61.9
SHP104628,Dubai,Sydney,FedEx,Road,2024-04-24,2024-05-01,7,5,At Port,658.22,5,0,Clear,0.0,6,10,Traffic Jam,4.28,0.919,0.194,0.33,0.8093,1,46.2
SHP104629,Rotterdam,Chicago,DHL,Air,2024-07-03,2024-07-05,2,1,Customs Hold,854.24,2,0,Clear,0.0,1,1,Equipment Failure,6.4,0.92,0.224,0.2,0.6472,1,55.6
SHP104630,Hamburg,Chicago,Maersk,Road,2023-10-30,2023-11-08,9,14,Out for Delivery,2224.98,5,0,Heavy Rain,5.03,9,1,Equipment Failure,6.5,0.86,0.135,0.31,1.0,1,95.2
SHP104631,Los Angeles,New York,XPO Logistics,Rail,2023-10-22,2023-10-29,7,3,At Port,3921.99,2,1,Heavy Rain,5.12,3,1,Port Strike,8.64,0.838,0.372,0.38,1.0,1,15.1
SHP104632,Hamburg,Sydney,Maersk,Sea,2024-05-09,2024-06-13,35,22,Delayed,1824.02,5,0,Storm,8.48,5,7,Equipment Failure,5.68,0.863,0.041,0.39,1.0,1,78.6
SHP104633,Mumbai,Chicago,DB Schenker,Sea,2024-08-07,2024-09-10,34,24,Customs Hold,863.0,3,0,Rain,1.72,6,4,Equipment Failure,6.14,0.893,0.219,0.26,0.8689,1,53.6
SHP104634,Mumbai,Sydney,UPS,Road,2023-02-28,2023-03-07,7,0,Out for Delivery,346.12,3,0,Fog,4.42,7,10,None,0.0,0.896,0.071,0.3,0.755,1,59.3
SHP104635,Los Angeles,Tokyo,DB Schenker,Sea,2024-10-20,2024-11-08,19,1,At Port,3530.67,2,0,Storm,8.27,4,2,None,0.0,0.834,0.291,0.25,0.8574,1,22.9
SHP104636,Mumbai,New York,XPO Logistics,Rail,2023-03-14,2023-03-26,12,12,At Port,1517.87,1,1,Heavy Rain,4.83,3,1,Port Strike,9.48,0.81,0.235,0.24,1.0,1,84.3
SHP104637,Los Angeles,Chicago,UPS,Air,2023-10-20,2023-10-25,5,3,In Transit,2274.01,1,0,Fog,4.09,2,2,Equipment Failure,5.85,0.867,0.254,0.16,0.7979,1,40.5
SHP104638,Dubai,Sydney,UPS,Road,2023-06-21,2023-06-26,5,0,Delayed,2582.83,4,0,Rain,1.71,9,9,Equipment Failure,5.55,0.888,0.176,0.15,0.7727,1,36.6
SHP104639,Rotterdam,Sydney,DHL,Road,2023-12-31,2024-01-09,9,13,At Port,2740.84,2,0,Snow,5.92,9,10,Natural Disaster,10.36,0.929,0.338,0.26,1.0,1,19.8
SHP104640,Rotterdam,Tokyo,Maersk,Sea,2024-01-20,2024-02-20,31,8,Customs Hold,3008.46,4,1,Clear,0.06,3,5,None,0.0,0.864,0.166,0.26,0.5878,1,48.7
SHP104641,Shanghai,London,UPS,Rail,2024-01-20,2024-01-31,11,6,Delayed,1131.72,5,0,Rain,1.84,3,2,Equipment Failure,6.17,0.897,0.176,0.3,0.8382,1,60.8
SHP104642,Rotterdam,New York,Maersk,Air,2024-02-10,2024-02-15,5,2,Delayed,864.51,5,1,Clear,0.0,4,3,Port Strike,9.27,0.852,0.083,0.24,0.8233,1,37.8
SHP104643,Hamburg,Chicago,UPS,Rail,2024-10-30,2024-11-09,10,13,Customs Hold,4967.17,5,0,Heavy Rain,4.62,2,9,Equipment Failure,5.6,0.913,0.185,0.43,0.9644,1,56.0
SHP104644,Los Angeles,New York,DHL,Air,2023-07-28,2023-08-02,5,2,Customs Hold,1968.32,2,0,Heavy Rain,5.03,2,7,Equipment Failure,5.82,0.87,0.083,0.27,0.7404,1,64.5
SHP104645,Hamburg,New York,UPS,Rail,2024-02-12,2024-02-26,14,4,At Port,2504.65,3,0,Clear,0.0,4,9,Natural Disaster,9.9,0.943,0.093,0.28,0.668,1,44.4
SHP104646,Shanghai,London,DHL,Air,2023-08-31,2023-09-04,4,5,Out for Delivery,739.8,2,0,Rain,1.6,1,4,Port Strike,8.77,0.922,0.115,0.18,0.7426,1,21.9
SHP104647,Dubai,Tokyo,Maersk,Rail,2024-05-11,2024-05-26,15,12,At Port,4162.13,4,0,Rain,2.09,4,10,Port Strike,9.4,0.861,0.127,0.43,1.0,1,13.9
SHP104648,Shanghai,London,DHL,Air,2023-09-16,2023-09-19,3,0,At Port,2146.28,3,0,Clear,0.19,3,8,Traffic Jam,4.04,0.908,0.201,0.4,0.667,1,29.1
SHP104649,Rotterdam,New York,UPS,Sea,2023-09-16,2023-10-12,26,19,Delayed,867.37,5,0,Snow,5.63,5,1,Traffic Jam,3.65,0.938,0.109,0.19,0.7252,1,30.6
SHP104650,Shanghai,London,Maersk,Air,2023-08-30,2023-09-01,2,1,Delayed,2748.14,1,1,Storm,8.04,2,8,Natural Disaster,9.96,0.835,0.283,0.15,1.0,1,7.5
SHP104651,Los Angeles,London,DB Schenker,Rail,2023-09-18,2023-10-02,14,7,Delayed,4263.32,3,0,Clear,0.22,4,6,Port Strike,9.39,0.857,0.097,0.33,0.8849,1,7.4
SHP104652,Shanghai,Chicago,Maersk,Air,2024-11-02,2024-11-07,5,0,In Transit,348.53,4,0,Blizzard,8.84,3,4,Natural Disaster,10.32,0.82,0.231,0.38,1.0,1,59.4
SHP104653,Dubai,Sydney,DHL,Air,2024-08-02,2024-08-04,2,2,Out for Delivery,1433.03,3,0,Snow,6.0,3,3,Natural Disaster,9.72,0.851,0.353,0.39,1.0,1,62.2
SHP104654,Hamburg,Tokyo,UPS,Road,2024-11-23,2024-12-03,10,9,Delayed,4936.53,3,0,Rain,1.67,8,1,Natural Disaster,9.74,0.932,0.077,0.2,0.8554,1,51.5
SHP104655,Hamburg,New York,UPS,Air,2024-08-17,2024-08-21,4,0,In Transit,326.08,2,0,Storm,7.51,1,4,Natural Disaster,9.89,0.92,0.144,0.35,0.9437,1,19.5
SHP104656,Shanghai,Tokyo,XPO Logistics,Sea,2023-10-13,2023-11-14,32,37,Out for Delivery,4641.11,3,0,Heavy Rain,5.15,4,4,None,0.0,0.835,0.321,0.32,0.9957,1,41.2
SHP104657,Shanghai,Chicago,DHL,Air,2024-07-25,2024-07-29,4,5,Customs Hold,4071.18,1,1,Storm,8.23,1,7,Traffic Jam,4.28,0.909,0.31,0.32,1.0,1,13.8
SHP104658,Hamburg,London,DHL,Sea,2024-03-12,2024-04-02,21,6,Customs Hold,1056.53,1,0,Snow,5.8,4,7,None,0.0,0.895,0.139,0.1,0.5576,1,6.2
SHP104659,Dubai,Sydney,DB Schenker,Rail,2023-05-20,2023-05-30,10,4,Out for Delivery,4079.69,3,0,Heavy Rain,4.78,3,8,Natural Disaster,9.84,0.866,0.027,0.33,0.9092,1,30.3
SHP104660,Mumbai,Chicago,DB Schenker,Air,2023-03-13,2023-03-16,3,1,In Transit,776.54,3,0,Blizzard,9.26,2,1,Natural Disaster,10.42,0.87,0.177,0.35,1.0,1,86.5
SHP104661,Dubai,Chicago,FedEx,Air,2023-11-28,2023-12-02,4,0,Delayed,1126.32,3,0,Blizzard,9.02,1,8,Equipment Failure,6.01,0.904,0.211,0.4,1.0,1,48.4
SHP104662,Dubai,Singapore,DHL,Sea,2023-03-26,2023-04-18,23,27,At Port,3248.12,4,0,Heavy Rain,5.09,6,8,Port Strike,8.74,0.873,0.308,0.15,1.0,1,47.1
SHP104663,Shanghai,Tokyo,DB Schenker,Rail,2023-09-17,2023-09-30,13,15,Customs Hold,806.54,5,0,Clear,0.22,3,5,None,0.0,0.926,0.375,0.44,0.7585,1,12.7
SHP104664,Los Angeles,Chicago,Maersk,Sea,2024-02-09,2024-03-01,21,11,In Transit,556.89,2,0,Fog,4.2,5,6,Port Strike,9.26,0.857,0.214,0.43,1.0,1,33.3
SHP104665,Mumbai,Singapore,UPS,Rail,2024-02-20,2024-03-05,14,5,Delayed,4642.42,1,1,Snow,6.27,5,1,Equipment Failure,5.68,0.916,0.382,0.35,1.0,1,51.1
SHP104666,Hamburg,Sydney,UPS,Air,2023-05-04,2023-05-09,5,10,At Port,3592.85,5,0,Snow,6.48,2,6,Traffic Jam,4.43,0.92,0.059,0.13,0.8005,1,15.1
SHP104667,Mumbai,Chicago,DB Schenker,Road,2024-02-20,2024-02-25,5,5,At Port,4336.84,5,1,Heavy Rain,5.4,6,2,None,0.06,0.847,0.058,0.12,0.5916,1,38.1
SHP104668,Dubai,Tokyo,DB Schenker,Rail,2024-08-11,2024-08-18,7,11,Delayed,4859.87,4,0,Clear,0.0,2,7,None,0.14,0.887,0.306,0.22,0.7069,1,25.4
SHP104669,Rotterdam,Singapore,DHL,Sea,2024-03-18,2024-04-10,23,9,Delayed,15.26,2,0,Heavy Rain,4.76,3,4,Port Strike,8.68,0.917,0.185,0.27,0.8891,1,10.8
SHP104670,Shanghai,Chicago,XPO Logistics,Road,2024-05-16,2024-05-21,5,6,Out for Delivery,2422.24,3,0,Fog,4.25,9,5,Natural Disaster,9.94,0.814,0.215,0.17,1.0,1,94.6
SHP104671,Hamburg,Singapore,UPS,Air,2024-05-09,2024-05-11,2,5,Delayed,3832.87,2,1,Rain,2.38,1,1,None,0.21,0.93,0.265,0.31,0.825,1,60.6
SHP104672,Los Angeles,New York,FedEx,Air,2023-02-27,2023-03-03,4,3,At Port,4501.75,4,0,Blizzard,8.85,2,8,Equipment Failure,6.14,0.927,0.056,0.28,0.8182,1,7.2
SHP104673,Dubai,Chicago,DHL,Rail,2023-01-24,2023-02-06,13,8,Customs Hold,4215.15,4,0,Fog,3.67,3,8,None,0.0,0.869,0.268,0.41,0.8692,1,8.3
SHP104674,Mumbai,Sydney,FedEx,Air,2023-09-30,2023-10-04,4,5,At Port,1130.88,1,0,Blizzard,9.44,1,7,Port Strike,8.53,0.927,0.278,0.3,1.0,1,27.4
SHP104675,Mumbai,Tokyo,Maersk,Rail,2023-02-01,2023-02-09,8,12,In Transit,1360.89,4,0,Clear,0.0,3,7,Traffic Jam,3.58,0.844,0.181,0.17,0.759,1,22.0
SHP104676,Rotterdam,New York,UPS,Rail,2024-11-03,2024-11-17,14,2,Out for Delivery,2552.57,2,0,Clear,0.0,3,6,Natural Disaster,10.13,0.902,0.145,0.16,0.6677,1,4.3
SHP104677,Rotterdam,Tokyo,Maersk,Rail,2023-11-04,2023-11-12,8,12,Delayed,2454.2,1,0,Storm,8.02,3,6,None,0.0,0.83,0.214,0.32,0.9843,1,76.0
SHP104678,Los Angeles,London,XPO Logistics,Air,2024-03-14,2024-03-16,2,6,Customs Hold,4410.59,2,1,Rain,2.03,2,1,Natural Disaster,9.76,0.852,0.3,0.38,1.0,1,89.5
SHP104679,Shanghai,Sydney,XPO Logistics,Air,2023-07-25,2023-07-30,5,2,Customs Hold,3318.99,5,0,Storm,7.72,2,3,Port Strike,9.04,0.831,0.388,0.33,1.0,1,31.9
SHP104680,Los Angeles,Singapore,DHL,Rail,2023-05-24,2023-06-02,9,12,Delayed,1900.74,5,0,Clear,0.0,3,9,Port Strike,9.12,0.884,0.141,0.44,0.9944,1,71.8
SHP104681,Rotterdam,Singapore,FedEx,Sea,2023-08-22,2023-09-19,28,25,Customs Hold,3706.92,3,0,Heavy Rain,5.14,4,9,Port Strike,8.75,0.916,0.195,0.27,0.9503,1,70.2
SHP104682,Dubai,Chicago,DHL,Rail,2023-12-18,2023-12-28,10,1,In Transit,620.51,5,1,Heavy Rain,5.36,5,8,Equipment Failure,6.1,0.9,0.192,0.22,0.9088,1,80.5
SHP104683,Hamburg,New York,DHL,Rail,2023-02-07,2023-02-17,10,11,Out for Delivery,3047.74,5,1,Storm,7.76,4,10,None,0.0,0.877,0.26,0.32,0.9612,1,10.6
SHP104684,Rotterdam,Singapore,XPO Logistics,Rail,2023-10-03,2023-10-16,13,0,At Port,2043.59,3,0,Clear,0.0,4,2,Natural Disaster,10.47,0.836,0.307,0.39,1.0,1,70.5
SHP104685,Shanghai,Chicago,Maersk,Rail,2024-04-16,2024-04-28,12,1,Out for Delivery,3334.25,4,1,Snow,6.29,5,4,Port Strike,9.04,0.837,0.03,0.33,0.9226,1,86.2
SHP104686,Dubai,Chicago,Maersk,Air,2024-04-10,2024-04-15,5,4,In Transit,433.26,5,1,Clear,0.38,2,10,Traffic Jam,3.94,0.88,0.181,0.18,0.6652,1,12.0
SHP104687,Hamburg,Tokyo,DHL,Rail,2024-09-04,2024-09-12,8,10,Delayed,2254.06,4,0,Rain,2.45,3,5,Port Strike,9.45,0.899,0.215,0.18,0.9139,1,25.2
SHP104688,Los Angeles,New York,UPS,Road,2023-05-05,2023-05-13,8,7,In Transit,912.53,5,0,Blizzard,8.91,6,5,None,0.0,0.913,0.344,0.19,0.8002,1,31.9
SHP104689,Mumbai,Chicago,XPO Logistics,Air,2023-07-28,2023-08-02,5,4,Out for Delivery,3280.84,2,0,Clear,0.0,3,6,Port Strike,8.84,0.837,0.237,0.19,0.9126,1,53.0
SHP104690,Mumbai,Tokyo,XPO Logistics,Sea,2024-07-22,2024-08-13,22,15,Out for Delivery,2851.2,3,0,Heavy Rain,4.91,6,3,Equipment Failure,6.19,0.828,0.035,0.21,0.9199,1,73.6
